date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Free Cash Flow,Normalized EBITDA,Gross Profit,Net Income,Basic EPS
2021-02-24,224.09589090366708,229.1524460476853,223.11186575596645,228.5191650390625,26339700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-02-25,226.11265678322115,228.55811318607448,222.0206520393579,223.10211181640625,39542200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-02-26,225.57681781484285,229.31807881293807,223.6379800445809,226.40496826171875,37819200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-01,229.83441942420035,231.36405796252052,227.15512875116244,230.84768676757812,25324000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-02,230.9158907820923,231.19844250158582,227.44742942401638,227.85662841796875,22812500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-03,226.1906374768991,227.57412423595878,221.41661879585604,221.7089080810547,34029500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-04,220.90997516882084,226.5121288534251,218.49373122361786,220.9002227783203,44727800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-05,223.61848436880737,227.2720627095762,220.63716682137178,225.64500427246094,41872800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-08,225.42088813387517,227.3694630821497,221.28991875805931,221.54322814941406,35267400,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-09,226.89209853230685,229.3278175053299,225.7132040081262,227.76895141601562,33080500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-10,230.9061474170255,230.9061474170255,226.07367466824215,226.44390869140625,29746800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-11,228.91860424355806,233.02034641343906,228.28530843014784,231.03280639648438,29907600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-12,227.99301259578053,229.7564854591587,227.233069534854,229.6882781982422,22653700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-15,228.91864352930747,229.14272553671861,225.84962836789643,228.77249145507812,26034900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-16,230.20467662852903,233.8874826262431,229.87342240716725,231.59791564941406,28092200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-17,230.07799881155725,232.41629784965411,227.23308095168704,230.9451141357422,29562100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-18,226.5803291058607,228.16842270178861,224.40767185115308,224.7876434326172,34833000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-19,225.0799560551929,226.4926702935911,223.45289732639486,224.42718505859375,46430700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-22,224.34919328979223,230.8087094928205,224.22253115385806,229.922119140625,30127000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-23,231.38357012435037,234.85203164141873,230.97437111164055,231.47125244140625,31638400,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-24,231.7343238701093,231.8804610712634,229.26937730097868,229.40577697753906,25620100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-25,229.24987995201016,230.84771105410147,225.61579129213138,226.36598205566406,34061900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-26,225.59630522043184,230.62363299306665,225.59630522043184,230.3995361328125,25479900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-29,230.50671620177687,230.7113231536478,225.91782960279343,229.19143676757812,25227500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-30,227.52537631318137,227.8371554732312,225.15786464065351,225.88858032226562,24792000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-03-31,226.92130088017547,232.9521427691874,226.41466722719903,229.707763671875,43623500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-01,232.33835089544172,236.59598268875396,231.92915191254093,236.11859130859375,30338000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-05,236.51805007790855,243.53293262148276,236.45959520112027,242.6658172607422,36910600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-06,241.24333607630433,242.98730421505653,240.53211034148393,241.48690795898438,22931900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-07,241.43819934219823,244.47797179073348,240.83414580856584,243.47445678710938,22719800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-08,246.27068838538548,247.6054576811549,245.52048274771718,246.73834228515625,23625200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-09,246.3681268322394,249.4079145764131,245.94919025562137,249.27151489257812,24326800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-12,248.16076828637802,251.04466574185292,248.0730711154859,249.3299102783203,27148700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-13,250.64521229604279,252.5255800391355,250.2262460731542,251.84356689453125,23837500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-14,250.85959112086908,252.1748556426242,248.59923667035665,249.01817321777344,23070900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-15,251.2979980235155,253.2465732583421,251.10315833977194,252.82763671875,25627500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-16,252.7983711826022,254.289029823285,250.976458369867,254.03570556640625,24878600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-19,253.49988708318426,254.75672638294822,251.19083028254863,252.087158203125,23209300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-20,251.19083317719873,253.5096423948545,250.23602063672354,251.61952209472656,19722900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-21,252.2820512386145,253.97730226713267,250.63550270035725,253.87986755371094,24030400,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-22,253.5193690602165,255.04900773408184,249.06688244139292,250.55755615234375,25606200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-23,251.24928623568164,254.785954913244,250.65495534995176,254.43519592285156,21462600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-26,254.93207722551819,255.69202030530312,253.48039832855744,254.82489013671875,19763300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-27,254.85411394087228,256.4227322940475,253.4316625006036,255.23410034179688,31014200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-28,249.4955395319361,249.94373320689175,246.44602964860627,248.01463317871094,46903100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-29,248.8915094712621,249.5150529221503,242.59760522029345,246.01734924316406,40589000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-04-30,243.31858212520964,246.57269902824297,243.1821824606049,245.69583129882812,30945100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-03,246.88447536334246,247.8100604895106,244.6631007934373,245.3840789794922,19626600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-04,244.51695871083874,244.75079308537326,239.44091380371233,241.41871643066406,32756100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-05,242.65603032632643,243.08471918367863,239.49934849754524,240.13262939453125,21901300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-06,240.1131606974351,243.4354847690027,238.39841998297183,243.30882263183594,26491100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-07,245.6666167980331,247.76134409545932,244.71181909552,245.96865844726562,27032900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-10,244.4195409650278,245.25742894885616,240.76596223318026,240.8244171142578,29299900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-11,238.262023023697,240.25931547195427,236.33293783974838,239.89881896972656,33641600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-12,235.94324169637318,238.09642397404247,231.9486711957145,232.85475158691406,36684400,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-13,235.5827734565649,239.28506976251197,235.21253936603495,236.78114318847656,29624300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-14,239.2655436274914,242.77296996552872,239.1778613139914,241.7694549560547,23901100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-17,240.21062342499692,240.24958838981487,237.25853303058273,238.87583923339844,24970200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-18,239.93779837936881,240.07419804130058,236.65443923656042,236.82981872558594,20168000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-19,233.69515129897277,237.52317593032598,233.00181812355945,237.41575622558594,25739800,0.56,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-20,238.23603625006436,242.1324103767828,238.13837656385883,240.6968994140625,21800700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-21,241.76134677846557,242.50350976299976,238.99774442834206,239.4176483154297,21863100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-24,241.97617467582214,245.26711555919746,241.70274541974268,244.89602661132812,21411500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-25,245.86282521145222,246.81982769061636,244.93511766220695,245.81399536132812,17704300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-26,245.53076597293767,247.00534683115137,244.8667277618884,245.58937072753906,17771600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-27,245.27690096107145,245.57962517587288,243.4019509106555,243.46054077148438,24426200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-05-28,245.11087483319102,246.165536959212,243.70465866516307,243.82183837890625,18270200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-01,245.33546129610588,245.39405114988352,241.16565776064508,241.59532165527344,23213300,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-02,242.308223732548,243.4214757445018,240.07194479838827,241.49769592285156,19406700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-03,239.4664834131297,240.56020044607018,237.29856936513912,239.9449920654297,25307700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-04,241.94688529671924,245.74561494233848,241.70275096242293,244.90579223632812,25281100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-07,244.1148099989235,248.12837922541863,243.94880043247213,247.85494995117188,23079200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-08,249.1732711016517,250.00333380046646,246.5854382117321,246.64404296875,22455000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-09,247.8549150689487,249.53456031766453,247.26900166406986,247.64007568359375,17937600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-10,248.32368546334155,251.41930719053545,247.7182370519444,251.2044677734375,24563600,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-11,251.9368938223398,252.42516256019562,250.5892673376084,251.83926391601562,18999700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-14,251.8490132652094,253.85093300505272,250.7748160635324,253.79234313964844,19150500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-15,253.67507787589608,253.88991726903214,251.63411854187987,252.29815673828125,18038900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-16,253.31379660953004,254.4661035937502,248.4506445103609,251.34120178222656,27220000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-17,250.0619325659602,255.6086576990915,250.00334270763216,254.77859497070312,27565500,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-18,253.53836746361048,256.1457051960205,252.6790099273003,253.34304809570312,37202200,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-21,253.72391972589804,257.33708973089557,251.8685048799207,256.4679870605469,26696100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-22,256.5559692260184,259.5539469244665,256.2434700297528,259.280517578125,24694100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-23,259.74918970692954,260.5694775979574,258.2257936519409,259.04608154296875,19518700,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-24,259.9152061291861,261.5655567711803,259.241392917884,260.4327697753906,21446900,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-25,259.98354201736925,260.97959935745195,258.54803096167586,258.8019104003906,25611100,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-28,259.94446196167746,262.5908696563695,259.6710327142726,262.41510009765625,19590000,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-29,262.56158829884106,265.27636089606926,261.6924855681427,265.0322265625,19937800,0.0,0.0,45234000000.0,68395000000.0,96937000000.0,44281000000.0,5.82
2021-06-30,264.33888082649077,264.9931441204664,263.2744587589438,264.5439453125,21656500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-01,263.2841792587213,265.46186793559923,263.2744341518099,265.2275085449219,16725300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-02,266.418897319315,271.47735307679073,266.10639824973197,271.13555908203125,26458000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-06,271.50666926393086,272.8152256935388,267.86417434013765,271.1453552246094,31565600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-07,272.8445883847181,274.1043301819294,270.6473788740656,273.3621520996094,23260000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-08,270.40313131521276,272.1902109914914,268.4207620895451,270.91094970703125,24618600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-09,269.2508786212862,271.5261975280787,268.8602696426312,271.4187927246094,23916700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-12,272.6101797026201,273.20585320213286,270.09069656294565,270.8133544921875,18931700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-13,271.0085504976989,276.21350964597616,270.881625714914,274.38739013671875,26120100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-14,275.7253727361971,277.00463449401104,273.9675873319866,275.8816223144531,23113700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-15,275.3834604347085,275.88150388901107,273.2643618286118,274.43621826171875,22604200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-16,275.45184749983855,277.43421676867405,272.9030699818789,274.1628112792969,26186800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-19,272.38552440606986,273.791740411691,268.0106566566277,270.5105895996094,32935600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-20,271.5067073137236,274.37772981440764,269.77824674762115,272.7664489746094,26259700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-21,272.3562337729482,274.9147566063533,270.78402310110454,274.7975769042969,24364300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-22,277.18030770437485,279.6997903004573,276.7701787804401,279.4263610839844,23384100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-23,280.6275120595081,283.18603495277176,279.77792939817044,282.8735656738281,22768100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-26,282.2193430036562,282.8931562759212,279.91472876346165,282.2681579589844,23176100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-27,282.63919400579107,282.78566864588,276.31125114151297,279.8170166015625,33604100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-28,282.20951428500877,283.34230116730606,277.1705780712951,279.5045166015625,33566900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-29,279.52401436116367,281.848177796532,279.3677648241627,279.7779235839844,18168300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-07-30,278.4791900281958,279.93422125196014,277.24874333872367,278.22528076171875,20944800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-02,279.64120559688934,280.04158946417664,277.08268265127316,278.1373596191406,16267400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-03,278.72326642346553,280.4907964074044,277.3365704584907,280.38336181640625,17879000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-04,279.5045155566583,280.8423669294183,277.97134479743596,279.7877197265625,16191300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-05,280.1490079664172,282.8344853743751,279.3873101118585,282.72705078125,13900200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-06,281.7408253825294,282.7075879083081,280.87169275916904,282.66851806640625,16589300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-09,282.95169859812614,284.7094539164226,281.0572137453896,281.56500244140625,16117600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-10,282.02397418814826,282.4634279153801,278.50846357651267,279.7193603515625,18616600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-11,280.47128667497265,281.88727776685664,279.15295527934876,280.2174072265625,13955900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-12,279.9049330143999,283.16656450900854,279.62172881052334,283.01031494140625,14561300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-13,282.6880774022514,286.02781885910207,282.5122780085552,285.97900390625,18249000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-16,286.3109755488561,287.90273612821187,283.2153391716267,287.6878967285156,22507600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-17,285.5297993405337,286.5453768315197,284.25050786346475,286.2035827636719,20075300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-18,285.73391994582545,288.4538895575608,284.0021208626634,284.45220947265625,21813000,0.56,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-19,282.4562717938102,291.0466826171214,282.4073633954668,290.3617858886719,29850500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-20,293.2481104480012,299.23595575948144,291.6239514487095,297.78790283203125,40817600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-23,296.7018915890187,298.80546044637,295.33212790459993,298.0716552734375,22830200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-24,298.43365023289317,299.05005133319565,295.47887225939803,296.0854797363281,18175800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-25,297.7292082855236,298.01295464746687,293.93301458762807,295.4886779785156,20006100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-26,294.49071170248396,295.8996201631701,292.49478293202185,292.6317443847656,17666100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-27,292.5338601468356,294.3732698375511,290.4204977272013,293.24810791015625,22605700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-30,294.6178191330091,297.65088585832353,294.55911712001483,297.03448486328125,16348100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-08-31,297.84661183305604,297.92487123943744,294.98965083313755,295.3614501953125,26285300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-01,296.3300207707203,298.59993139130836,294.979814800567,295.3124694824219,18983800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-02,295.67450065619255,296.8094260911025,293.6981001198189,294.64715576171875,16285600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-03,294.49066625847007,296.0659168029175,293.77644837225245,294.637451171875,14747900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-07,294.5102756142014,294.5885350297661,291.7609545663696,293.69818115234375,17180400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-08,293.30680077054825,294.11886530849284,291.04668336292315,293.7275085449219,15046800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-09,294.3243403356801,295.6158444759623,290.58681919877523,290.8314208984375,19927000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-10,291.97611893742464,293.44372887878063,289.0017544292016,289.3246154785156,19633400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-13,291.12499293747703,292.0936361780906,287.7299194294481,290.57708740234375,23652900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-14,293.09148404911497,294.881984880564,291.6630187474881,293.3165283203125,21853400,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-15,296.71166381328874,298.72717948755803,295.3027555941831,298.23797607421875,28356300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-16,297.2008375147818,298.71735600108104,294.26561732818686,298.6293029785156,19550800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-17,297.602003496157,297.9248645958637,293.06218170351804,293.39483642578125,41372500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-20,289.93123268665755,292.2696389383369,283.26828571461795,287.945068359375,38278700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-21,289.3051225966884,291.1151812329735,287.72010828401534,288.434326171875,22364100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-22,290.3226920574856,293.73732260574104,288.15062753114034,292.1327209472656,26626300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-23,292.3968617880824,294.4025836723922,291.10535771829444,293.0915222167969,18604600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-24,291.7902670559706,293.3263430201778,290.5183203167488,292.8860778808594,14999000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-27,289.7453946565356,290.06825575224394,286.6144810549654,287.81793212890625,23571700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-28,283.5422817596266,284.50113118308303,276.6445256885534,277.39788818359375,43186200,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-29,278.9437766140687,280.57769920216856,276.89891004402347,277.8675231933594,26353700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-09-30,279.5405678461218,281.6147852575307,275.5388880555071,275.8324279785156,32343600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-01,276.0281016391367,283.71839405641526,275.2160371917611,282.8573913574219,30086300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-04,281.19407716855363,281.536525482303,274.1984752959702,276.9967041015625,31350700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-05,277.916432349826,284.12932133954473,277.916432349826,282.5247497558594,24993000,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-06,279.6091135490898,287.28961343478704,279.34495444382264,286.78082275390625,28002600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-07,288.8061069501126,290.2346023510446,287.5733347077675,288.4832458496094,20430500,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-08,289.8236583645259,290.2346023510446,287.4167860395035,288.4832458496094,17685700,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-11,286.59496779186134,291.5359107883433,286.4286254778776,287.8766784667969,19298600,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-12,288.9626584816844,289.06050513264466,286.0372317271896,286.5557861328125,17974100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-13,288.54191874311385,290.86073780666993,287.15256811413724,289.91168212890625,23416300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-14,292.74907819480075,296.7214072502959,291.39887208910545,296.212646484375,27262900,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-15,295.81149741016054,297.87595120843383,294.0307899338235,297.64111328125,25384800,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-18,297.01489779825323,301.5546888815694,296.1538952155726,300.6545715332031,22729300,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-19,301.6917448597559,302.62121341108684,300.58614039065367,301.5743408203125,17682100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-20,302.53312326663655,303.01256284702083,299.5000565658198,300.7720031738281,16537100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
2021-10-21,300.5372060666952,304.30404806116894,299.7446691516114,304.0496826171875,16918100,0.0,0.0,56118000000.0,83831000000.0,115856000000.0,61271000000.0,8.12
